Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,AD5500OKHJBOX,AMD,A8-5500 APU,554,38.2,4696,https://cpu.userbenchmark.com/SpeedTest/3432/AMD-A8-5500-APU-with-Radeontm-HD-Graphics
CPU,AD5700OKHJBOX,AMD,A10-5700 APU (2012 D.Tr),512,40.1,3030,https://cpu.userbenchmark.com/AMD-A10-5700-APU-2012-DTr/Rating/2939
CPU,AD580KWOHJBOX,AMD,A10-5800K APU (2012 D.Tr),441,44.2,9927,https://cpu.userbenchmark.com/AMD-A10-5800K-APU-2012-DTr/Rating/2007
CPU,AD6700OKHLBOX,AMD,A10-6700 APU (2013 D.Ri),409,45.6,5173,https://cpu.userbenchmark.com/AMD-A10-6700-APU-2013-DRi/Rating/2938
CPU,AD680KWOHLBOX,AMD,A10-6800K APU (2013 D.Ri),392,46.7,6953,https://cpu.userbenchmark.com/AMD-A10-6800K-APU-2013-DRi/Rating/2936
CPU,AD750KWOHJBOX,AMD,Athlon II X4 750K,499,41,3313,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-750K/Rating/1548
CPU,AD765KXBJABOX,AMD,A8-7650K APU (2014 D.Ka),462,42.7,5278,https://cpu.userbenchmark.com/SpeedTest/27184/AMD-A8-7650K-Radeon-R7-10-Compute-Cores-4C-6G
CPU,AD785KXBJABOX,AMD,A10-7850K APU (2014 D.Ka),411,45.6,9990,https://cpu.userbenchmark.com/AMD-A10-7850K-APU-2014-DKa/Rating/2937
CPU,AD786KYBJCSBX,AMD,A10-7860K APU (2014 D.Ka),450,43.4,6356,https://cpu.userbenchmark.com/SpeedTest/83781/AMD-A10-7860K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD787KXDJCBOX,AMD,A10-7870K APU (2014 D.Ka),385,47.2,6364,https://cpu.userbenchmark.com/SpeedTest/29728/AMD-A10-7870K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD789KXDJCHBX,AMD,A10-7890K APU (2014 D.Ka),368,48.4,3509,https://cpu.userbenchmark.com/SpeedTest/118648/AMD-A10-7890K-Radeon-R7-12-Compute-Cores-4C-8G
CPU,AD845XACKASBX,AMD,Athlon X4 845,352,49.6,3667,https://cpu.userbenchmark.com/SpeedTest/84491/AMD-Athlontm-X4-845-Quad-Core-Processor
CPU,AD860KXBJASBX,AMD,Athlon II X4 860K,408,45.7,16626,https://cpu.userbenchmark.com/AMD-Athlon-II-X4-860K/Rating/3265
CPU,AD870KXBJCSBX,AMD,Athlon II X4 870K,403,46.1,764,https://cpu.userbenchmark.com/SpeedTest/83847/AMD-Athlontm-X4-870K-Quad-Core-Processor
CPU,AD880KXBJCSBX,AMD,Athlon X4 880K,374,47.8,3841,https://cpu.userbenchmark.com/SpeedTest/121029/AMD-Athlontm-X4-880K-Quad-Core-Processor
CPU,AD9500AGABBOX,AMD,A6-9500 APU (2016 D.BR),661,31.7,573,https://cpu.userbenchmark.com/SpeedTest/302063/AMD-A6-9500-RADEON-R5-8-COMPUTE-CORES-2C-6G
CPU,AD9500AHABBOX,AMD,A6-9500E APU (2016 D.BR),701,28.8,85,https://cpu.userbenchmark.com/SpeedTest/340618/AMD-A6-9500E-RADEON-R5-6-COMPUTE-CORES-2C-4G
CPU,AD9600AGABBOX,AMD,A8-9600 APU (2016 D.BR),421,45.3,2664,https://cpu.userbenchmark.com/SpeedTest/339630/AMD-A8-9600-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AD9700AGABBOX,AMD,A10-9700 APU (2016 M.BR),380,47.5,2626,https://cpu.userbenchmark.com/SpeedTest/262171/AMD-A10-9700-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AD9700AHABBOX,AMD,A10-9700E APU (2016 D.BR),447,43.7,111,https://cpu.userbenchmark.com/SpeedTest/348934/AMD-A10-9700E-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AD9800AHABBOX,AMD,A12-9800E APU (2016 M.BR),410,45.6,144,https://cpu.userbenchmark.com/SpeedTest/345210/AMD-A12-9800E-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,AD9800AUABBOX,AMD,A12-9800 APU (2016 M.BR),334,51.6,1569,https://cpu.userbenchmark.com/SpeedTest/283761/AMD-A12-9800-RADEON-R7-12-COMPUTE-CORES-4C-8G
CPU,AM9200AKN23AC,AMD,A6-9200 APU (2016 M.SR),888,19.8,387,https://cpu.userbenchmark.com/SpeedTest/252093/AMD-A6-9200-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,AM9210AVY23AC,AMD,A6-9210 APU (2016 M.SR),847,21.5,374,https://cpu.userbenchmark.com/SpeedTest/180033/AMD-A6-9210-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,AM9220AYN23AC,AMD,A6-9220 APU (2016 M.SR),841,21.7,1739,https://cpu.userbenchmark.com/SpeedTest/300155/AMD-A6-9220-RADEON-R4-5-COMPUTE-CORES-2C-3G
CPU,AM960PADY44AB,AMD,A10-9600P APU (2016 M.BR),672,30.7,5619,https://cpu.userbenchmark.com/SpeedTest/136279/AMD-A10-9600P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,AM963PAEY44AB,AMD,A10-9630P APU (2016 M.BR),546,38.6,245,https://cpu.userbenchmark.com/SpeedTest/192670/AMD-A10-9630P-RADEON-R5-10-COMPUTE-CORES-4C-6G
CPU,AM970PADY44AB,AMD,A12-9700P APU (2016 M.BR),638,33.2,2835,https://cpu.userbenchmark.com/SpeedTest/148571/AMD-A12-9700P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AM973PAEY44AB,AMD,A12-9730P APU (2016 M.BR),477,42.1,120,https://cpu.userbenchmark.com/SpeedTest/236011/AMD-A12-9730P-RADEON-R7-10-COMPUTE-CORES-4C-6G
CPU,AW8063801013511,Intel,Core i7-3610QM,302,54.5,19206,https://cpu.userbenchmark.com/Intel-Core-i7-3610QM/Rating/2730
CPU,AW8063801032301,Intel,Core i5-3210M,531,39.3,40101,https://cpu.userbenchmark.com/Intel-Core-i5-3210M/Rating/2719
CPU,AW8063801106200,Intel,Core i7-3630QM,291,55.5,35044,https://cpu.userbenchmark.com/Intel-Core-i7-3630QM/Rating/626
CPU,AW8063801208001,Intel,Core i5-3230M,500,40.9,29404,https://cpu.userbenchmark.com/Intel-Core-i5-3230M/Rating/2772
CPU,BX80557E6550,Intel,Core2 Duo E6550,967,16.2,6253,https://cpu.userbenchmark.com/Intel-Core2-Duo-E6550/Rating/568
CPU,BX80562Q6600,Intel,Core2 Quad Q6600,736,27.1,36866,https://cpu.userbenchmark.com/Intel-Core2-Quad-Q6600/Rating/1980
CPU,BX80601920,Intel,Core i7-920,384,47.2,34084,https://cpu.userbenchmark.com/Intel-Core-i7-920/Rating/1981
CPU,BX80601950,Intel,Core i7-950,328,52.3,20029,https://cpu.userbenchmark.com/Intel-Core-i7-950/Rating/617
CPU,BX80605I5750,Intel,Core i5-750,351,49.8,25493,https://cpu.userbenchmark.com/Intel-Core-i5-750/Rating/2773
CPU,BX80619I73930K,Intel,Core i7-3930K,98,76.6,18344,https://cpu.userbenchmark.com/Intel-Core-i7-3930K/Rating/1487
CPU,BX80619I73960X,Intel,Core i7-3960X,91,78.4,1093,https://cpu.userbenchmark.com/Intel-Core-i7-3960X/Rating/1973
CPU,BX80621E52670,Intel,Xeon E5-2670,225,63.1,2005,https://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz
CPU,BX80623I52400,Intel,Core i5-2400,251,59.8,60797,https://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803
CPU,BX80623I52500K,Intel,Core i5-2500K,141,71.2,90112,https://cpu.userbenchmark.com/Intel-Core-i5-2500K/Rating/619
CPU,BX80623I72600,Intel,Core i7-2600,220,63.3,72684,https://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620
CPU,BX80623I72600K,Intel,Core i7-2600K,157,69.6,71951,https://cpu.userbenchmark.com/Intel-Core-i7-2600K/Rating/621
CPU,BX80623I72700K,Intel,Core i7-2700K,168,69,10924,https://cpu.userbenchmark.com/Intel-Core-i7-2700K/Rating/1985
CPU,BX80633I74820K,Intel,Core i7-4820K,140,71.7,9659,https://cpu.userbenchmark.com/Intel-Core-i7-4820K/Rating/1675
CPU,BX80633I74930K,Intel,Core i7-4930K,76,82,9991,https://cpu.userbenchmark.com/Intel-Core-i7-4930K/Rating/1976
CPU,BX80633I74960X,Intel,Core i7-4960X,73,83.3,1794,https://cpu.userbenchmark.com/Intel-Core-i7-4960X/Rating/1977
CPU,BX80637I33225,Intel,Core i3-3225,395,46.5,1438,https://cpu.userbenchmark.com/Intel-Core-i3-3225/Rating/1488
CPU,BX80637I53450S,Intel,Core i5-3450S,231,62.2,657,https://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz
CPU,BX80637I53470,Intel,Core i5-3470,196,66.1,70393,https://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771
CPU,BX80637I53570K,Intel,Core i5-3570K,104,75.2,98334,https://cpu.userbenchmark.com/Intel-Core-i5-3570K/Rating/1316
CPU,BX80637I73770,Intel,Core i7-3770,154,69.8,104946,https://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979
CPU,BX80637I73770K,Intel,Core i7-3770K,111,74.8,72949,https://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317
CPU,BX80646E31230V3,Intel,Xeon E3-1230 v3,170,68.9,4041,https://cpu.userbenchmark.com/SpeedTest/2171/IntelR-XeonR-CPU-E3-1230-v3---330GHz
CPU,BX80646E31231V3,Intel,Xeon E3-1231 v3,142,71.1,10186,https://cpu.userbenchmark.com/SpeedTest/11040/IntelR-XeonR-CPU-E3-1231-v3---340GHz
CPU,BX80646E31241V3,Intel,Xeon E3-1241 v3,114,74.6,1225,https://cpu.userbenchmark.com/SpeedTest/15164/IntelR-XeonR-CPU-E3-1241-v3---350GHz
CPU,BX80646E31246V3,Intel,Xeon E3-1246 v3,117,74.3,902,https://cpu.userbenchmark.com/SpeedTest/11023/IntelR-XeonR-CPU-E3-1246-v3---350GHz
CPU,BX80646E31276V3,Intel,Xeon E3-1276 v3,96,77,131,https://cpu.userbenchmark.com/SpeedTest/25180/IntelR-XeonR-CPU-E3-1276-v3---360GHz
CPU,BX80646G1820,Intel,Celeron G1820,609,34.7,1861,https://cpu.userbenchmark.com/Intel-Celeron-G1820/Rating/1992
CPU,BX80646G1830,Intel,Celeron G1830,585,36.2,95,https://cpu.userbenchmark.com/Intel-Celeron-G1830/Rating/2848
CPU,BX80646G1840,Intel,Celeron G1840,589,36.1,3444,https://cpu.userbenchmark.com/Intel-Celeron-G1840/Rating/2849
CPU,BX80646G1850,Intel,Celeron G1850,561,37.7,208,https://cpu.userbenchmark.com/Intel-Celeron-G1850/Rating/2850
CPU,BX80646G3220,Intel,Pentium G3220,549,38.6,8806,https://cpu.userbenchmark.com/Intel-Pentium-G3220/Rating/1967
CPU,BX80646G3240 ,Intel,Pentium G3240,521,39.7,4587,https://cpu.userbenchmark.com/Intel-Pentium-G3240/Rating/2820
CPU,BX80646G3258,Intel,Pentium G3258,404,46,16276,https://cpu.userbenchmark.com/Intel-Pentium-G3258/Rating/2434
CPU,BX80646G3420,Intel,Pentium G3420,494,41.3,2402,https://cpu.userbenchmark.com/Intel-Pentium-G3420/Rating/1968
CPU,BX80646G3430,Intel,Pentium G3430,472,42.3,134,https://cpu.userbenchmark.com/Intel-Pentium-G3430/Rating/1969
CPU,BX80646G3440,Intel,Pentium G3440,460,42.7,298,https://cpu.userbenchmark.com/Intel-Pentium-G3440/Rating/2435
CPU,BX80646I34130,Intel,Core i3-4130,326,52.4,17724,https://cpu.userbenchmark.com/Intel-Core-i3-4130/Rating/1621
CPU,BX80646I34150,Intel,Core i3-4150,319,53.1,16848,https://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309
CPU,BX80646I34160,Intel,Core i3-4160,307,54.1,21178,https://cpu.userbenchmark.com/Intel-Core-i3-4160/Rating/2816
CPU,BX80646I34170,Intel,Core i3-4170,290,55.6,16900,https://cpu.userbenchmark.com/SpeedTest/28214/IntelR-CoreTM-i3-4170-CPU---370GHz
CPU,BX80646I34330,Intel,Core i3-4330,317,53.3,3051,https://cpu.userbenchmark.com/Intel-Core-i3-4330/Rating/2876
CPU,BX80646I34340,Intel,Core i3-4340,288,55.6,402,https://cpu.userbenchmark.com/Intel-Core-i3-4340/Rating/2877
CPU,BX80646I34350,Intel,Core i3-4350,289,55.6,275,https://cpu.userbenchmark.com/Intel-Core-i3-4350/Rating/2433
CPU,BX80646I34360,Intel,Core i3-4360,274,57.4,858,https://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819
CPU,BX80646I34370,Intel,Core i3-4370,262,59.1,913,https://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817
CPU,BX80646I54440,Intel,Core i5-4440,229,62.5,35650,https://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993
CPU,BX80646I54460,Intel,Core i5-4460,206,64.6,111092,https://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310
CPU,BX80646I54570,Intel,Core i5-4570,147,70.2,43076,https://cpu.userbenchmark.com/Intel-Core-i5-4570/Rating/2770
CPU,BX80646I54590,Intel,Core i5-4590,139,71.7,51322,https://cpu.userbenchmark.com/Intel-Core-i5-4590/Rating/2604
CPU,BX80646I54670K,Intel,Core i5-4670K,87,79.1,66741,https://cpu.userbenchmark.com/Intel-Core-i5-4670K/Rating/1538
CPU,BX80646I54690,Intel,Core i5-4690,110,74.9,33846,https://cpu.userbenchmark.com/Intel-Core-i5-4690/Rating/2311
CPU,BX80646I54690K,Intel,Core i5-4690K,79,80.9,121452,https://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432
CPU,BX80646I74770,Intel,Core i7-4770,120,73.7,64228,https://cpu.userbenchmark.com/Intel-Core-i7-4770/Rating/1978
CPU,BX80646I74770K,Intel,Core i7-4770K,92,78.1,83279,https://cpu.userbenchmark.com/Intel-Core-i7-4770K/Rating/1537
CPU,BX80646I74771,Intel,Core i7-4771,129,73,5125,https://cpu.userbenchmark.com/Intel-Core-i7-4771/Rating/2008
CPU,BX80646I74790,Intel,Core i7-4790,109,75,95776,https://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293
CPU,BX80646I74790K,Intel,Core i7-4790K,63,85.5,216422,https://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384
CPU,BX80647I74900MQ,Intel,Core i7-4900MQ,208,64.5,2872,https://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994
CPU,BX80648I75820K,Intel,Core i7-5820K,66,83.8,54149,https://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579
CPU,BX80648I75930K,Intel,Core i7-5930K,59,86.8,19469,https://cpu.userbenchmark.com/Intel-Core-i7-5930K/Rating/2578
CPU,BX80648I75960X,Intel,Core i7-5960X,53,88.7,7271,https://cpu.userbenchmark.com/Intel-Core-i7-5960X/Rating/2580
CPU,BX80658i55675C,Intel,Core i5-5675C,80,80.7,508,https://cpu.userbenchmark.com/SpeedTest/31828/IntelR-CoreTM-i5-5675C-CPU---310GHz
CPU,BX80658i75775C,Intel,Core i7-5775C,75,83.1,687,https://cpu.userbenchmark.com/SpeedTest/30276/IntelR-CoreTM-i7-5775C-CPU---330GHz
CPU,BX80662G3900,Intel,Celeron G3900,543,38.7,2306,https://cpu.userbenchmark.com/SpeedTest/86156/IntelR-CeleronR-CPU-G3900---280GHz
CPU,BX80662G4400,Intel,Pentium G4400,435,44.5,16353,https://cpu.userbenchmark.com/Intel-Pentium-G4400/Rating/3539
CPU,BX80662G4500,Intel,Pentium G4500,373,47.9,1776,https://cpu.userbenchmark.com/Intel-Pentium-G4500/Rating/3538
CPU,BX80662G4520,Intel,Pentium G4520,343,50.8,179,https://cpu.userbenchmark.com/Intel-Pentium-G4520/Rating/3537
CPU,BX80662I36100,Intel,Core i3-6100,247,60.3,55586,https://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511
CPU,BX80662I36100T,Intel,Core i3-6100T,322,52.7,1980,https://cpu.userbenchmark.com/SpeedTest/40317/IntelR-CoreTM-i3-6100T-CPU---320GHz
CPU,BX80662I36300,Intel,Core i3-6300,230,62.2,1866,https://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536
CPU,BX80662I36300T,Intel,Core i3-6300T,281,56.1,57,https://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz
CPU,BX80662I36320,Intel,Core i3-6320,204,65.2,831,https://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535
CPU,BX80662I56400,Intel,Core i5-6400,205,64.9,74153,https://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512
CPU,BX80662I56500,Intel,Core i5-6500,153,69.9,94124,https://cpu.userbenchmark.com/Intel-Core-i5-6500/Rating/3513
CPU,BX80662I56600,Intel,Core i5-6600,108,75,37696,https://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514
CPU,BX80662I56600K,Intel,Core i5-6600K,65,84.1,161591,https://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503
CPU,BX80662I76700,Intel,Core i7-6700,101,76.3,101609,https://cpu.userbenchmark.com/Intel-Core-i7-6700/Rating/3515
CPU,BX80662I76700K,Intel,Core i7-6700K,52,88.8,280448,https://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502
CPU,BX80671I76800K,Intel,Core i7-6800K,58,86.9,17929,https://cpu.userbenchmark.com/Intel-Core-i7-6800K/Rating/3607
CPU,BX80671I76850K,Intel,Core i7-6850K,40,92.5,12611,https://cpu.userbenchmark.com/Intel-Core-i7-6850K/Rating/3606
CPU,BX80671I76900K,Intel,Core i7-6900K,37,95.5,3333,https://cpu.userbenchmark.com/Intel-Core-i7-6900K/Rating/3605
CPU,BX80671I76950X,Intel,Core i7-6950X,33,96.8,2721,https://cpu.userbenchmark.com/Intel-Core-i7-6950X/Rating/3604
CPU,BX80673I77800X,Intel,Core i7-7800X,32,97.4,7296,https://cpu.userbenchmark.com/SpeedTest/304816/IntelR-CoreTM-i7-7800X-CPU---350GHz
CPU,BX80673I77820X,Intel,Core i7-7820X,24,107,12359,https://cpu.userbenchmark.com/Intel-Core-i7-7820X/Rating/3928
CPU,BX80673I79800X,Intel,Core i7-9800X,20,109,221,https://cpu.userbenchmark.com/SpeedTest/651256/IntelR-CoreTM-i7-9800X-CPU---380GHz
CPU,BX80673I97900X,Intel,Core i9-7900X,16,111,7707,https://cpu.userbenchmark.com/Intel-Core-i9-7900X/Rating/3936
CPU,BX80673I97920X,Intel,Core i9-7920X,15,111,1701,https://cpu.userbenchmark.com/SpeedTest/278103/IntelR-CoreTM-i9-7920X-CPU---350GHz
CPU,BX80673I97940X,Intel,Core i9-7940X,12,117,1675,https://cpu.userbenchmark.com/SpeedTest/353078/IntelR-CoreTM-i9-7940X-CPU---310GHz
CPU,BX80673I97960X,Intel,Core i9-7960X,8,120,823,https://cpu.userbenchmark.com/SpeedTest/357952/IntelR-CoreTM-i9-7960X-CPU---280GHz
CPU,BX80673I97980X,Intel,Core i9-7980XE,9,119,1648,https://cpu.userbenchmark.com/SpeedTest/352013/IntelR-CoreTM-i9-7980XE-CPU---260GHz
CPU,BX80673I99820X,Intel,Core i9-9820X,21,109,192,https://cpu.userbenchmark.com/SpeedTest/651318/IntelR-CoreTM-i9-9820X-CPU---330GHz
CPU,BX80673I99900X,Intel,Core i9-9900X,14,112,348,https://cpu.userbenchmark.com/SpeedTest/639130/IntelR-CoreTM-i9-9900X-CPU---350GHz
CPU,BX80673I99920X,Intel,Core i9-9920X,10,119,125,https://cpu.userbenchmark.com/SpeedTest/656219/IntelR-CoreTM-i9-9920X-CPU---350GHz
CPU,BX80673I99940X,Intel,Core i9-9940X,5,122,139,https://cpu.userbenchmark.com/SpeedTest/641326/IntelR-CoreTM-i9-9940X-CPU---330GHz
CPU,BX80673I99960X,Intel,Core i9-9960X,3,123,52,https://cpu.userbenchmark.com/SpeedTest/653060/IntelR-CoreTM-i9-9960X-CPU---310GHz
CPU,BX80673I99980X,Intel,Core i9-9980XE,2,125,198,https://cpu.userbenchmark.com/SpeedTest/652504/IntelR-CoreTM-i9-9980XE-CPU---300GHz
CPU,BX80677G3930,Intel,Celeron G3930,525,39.6,2771,https://cpu.userbenchmark.com/SpeedTest/235058/IntelR-CeleronR-CPU-G3930---290GHz
CPU,BX80677G3950,Intel,Celeron G3950,488,41.8,91,https://cpu.userbenchmark.com/SpeedTest/242877/IntelR-CeleronR-CPU-G3950---300GHz
CPU,BX80677G4560,Intel,Pentium G4560,275,57.1,34525,https://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892
CPU,BX80677G4600,Intel,Pentium G4600,263,59,8506,https://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894
CPU,BX80677G4620,Intel,Pentium G4620,242,60.7,1773,https://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895
CPU,BX80677I37100,Intel,Core i3-7100,222,63.3,28894,https://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891
CPU,BX80677I37100T,Intel,Core i3-7100T,284,56.1,743,https://cpu.userbenchmark.com/SpeedTest/230301/IntelR-CoreTM-i3-7100T-CPU---340GHz
CPU,BX80677I37300,Intel,Core i3-7300,189,66.8,498,https://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893
CPU,BX80677I37300T,Intel,Core i3-7300T,248,60.3,25,https://cpu.userbenchmark.com/SpeedTest/230231/IntelR-CoreTM-i3-7300T-CPU---350GHz
CPU,BX80677I37320,Intel,Core i3-7320,163,69.4,216,https://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888
CPU,BX80677I37350K,Intel,Core i3-7350K,137,72.2,1560,https://cpu.userbenchmark.com/Intel-Core-i3-7350K/Rating/3889
CPU,BX80677I57400,Intel,Core i5-7400,171,68.9,80579,https://cpu.userbenchmark.com/Intel-Core-i5-7400/Rating/3886
CPU,BX80677I57400T,Intel,Core i5-7400T,260,59.4,1186,https://cpu.userbenchmark.com/SpeedTest/244917/IntelR-CoreTM-i5-7400T-CPU---240GHz
CPU,BX80677I57500,Intel,Core i5-7500,97,76.6,57662,https://cpu.userbenchmark.com/Intel-Core-i5-7500/Rating/3648
CPU,BX80677I57500T,Intel,Core i5-7500T,180,67.6,1443,https://cpu.userbenchmark.com/SpeedTest/218898/IntelR-CoreTM-i5-7500T-CPU---270GHz
CPU,BX80677I57600,Intel,Core i5-7600,68,83.6,15731,https://cpu.userbenchmark.com/Intel-Core-i5-7600/Rating/3890
CPU,BX80677I57600K,Intel,Core i5-7600K,47,90.6,95037,https://cpu.userbenchmark.com/Intel-Core-i5-7600K/Rating/3885
CPU,BX80677I57600T,Intel,Core i5-7600T,93,77.7,148,https://cpu.userbenchmark.com/SpeedTest/246226/IntelR-CoreTM-i5-7600T-CPU---280GHz
CPU,BX80677I57640X,Intel,Core i5-7640X,44,91.9,837,https://cpu.userbenchmark.com/SpeedTest/310543/IntelR-CoreTM-i5-7640X-CPU---400GHz
CPU,BX80677I77700,Intel,Core i7-7700,67,83.8,86975,https://cpu.userbenchmark.com/Intel-Core-i7-7700/Rating/3887
CPU,BX80677I77700K,Intel,Core i7-7700K,36,95.9,280243,https://cpu.userbenchmark.com/Intel-Core-i7-7700K/Rating/3647
CPU,BX80677I77700T,Intel,Core i7-7700T,122,73.6,2165,https://cpu.userbenchmark.com/SpeedTest/232624/IntelR-CoreTM-i7-7700T-CPU---290GHz
CPU,BX80677I77740X,Intel,Core i7-7740X,34,96.4,1950,https://cpu.userbenchmark.com/SpeedTest/304932/IntelR-CoreTM-i7-7740X-CPU---430GHz
CPU,BX80684G4900,Intel,Celeron G4900,461,42.7,401,https://cpu.userbenchmark.com/SpeedTest/482751/IntelR-CeleronR-G4900-CPU---310GHz
CPU,BX80684G5400,Intel,Pentium Gold G5400,239,61,2755,https://cpu.userbenchmark.com/SpeedTest/484278/IntelR-PentiumR-Gold-G5400-CPU---370GHz
CPU,BX80684G5500,Intel,Pentium Gold G5500,228,62.8,297,https://cpu.userbenchmark.com/SpeedTest/484140/IntelR-PentiumR-Gold-G5500-CPU---380GHz
CPU,BX80684G5600,Intel,Pentium Gold G5600,199,65.5,254,https://cpu.userbenchmark.com/SpeedTest/469126/IntelR-PentiumR-Gold-G5600-CPU---390GHz
CPU,BX80684I38100,Intel,Core i3-8100,95,77.1,36507,https://cpu.userbenchmark.com/Intel-Core-i3-8100/Rating/3942
CPU,BX80684I38300,Intel,Core i3-8300,83,80,599,https://cpu.userbenchmark.com/SpeedTest/484077/IntelR-CoreTM-i3-8300-CPU---370GHz
CPU,BX80684I38350K,Intel,Core i3-8350K,46,91.2,10905,https://cpu.userbenchmark.com/Intel-Core-i3-8350K/Rating/3935
CPU,BX80684I39350KF,Intel,Core i3-9350KF,26,105,2,https://cpu.userbenchmark.com/SpeedTest/775825/IntelR-CoreTM-i3-9350KF-CPU---400GHz
CPU,BX80684I58400,Intel,Core i5-8400,51,89,82825,https://cpu.userbenchmark.com/Intel-Core-i5-8400/Rating/3939
CPU,BX80684I58500,Intel,Core i5-8500,45,91.4,9294,https://cpu.userbenchmark.com/SpeedTest/447884/IntelR-CoreTM-i5-8500-CPU---300GHz
CPU,BX80684I58600,Intel,Core i5-8600,35,96,5825,https://cpu.userbenchmark.com/SpeedTest/477251/IntelR-CoreTM-i5-8600-CPU---310GHz
CPU,BX80684I58600K,Intel,Core i5-8600K,30,101,106101,https://cpu.userbenchmark.com/Intel-Core-i5-8600K/Rating/3941
CPU,BX80684I59400F,Intel,Core i5-9400F,43,92,3553,https://cpu.userbenchmark.com/SpeedTest/699058/IntelR-CoreTM-i5-9400F-CPU---290GHz
CPU,BX80684I59600K,Intel,Core i5-9600K,27,105,31287,https://cpu.userbenchmark.com/Intel-Core-i5-9600K/Rating/4031
CPU,BX80684I59600KF,Intel,Core i5-9600KF,22,108,12,https://cpu.userbenchmark.com/SpeedTest/772658/IntelR-CoreTM-i5-9600KF-CPU---370GHz
CPU,BX80684I78086K,Intel,Core i7-8086K,18,111,13727,https://cpu.userbenchmark.com/SpeedTest/516988/IntelR-CoreTM-i7-8086K-CPU---400GHz
CPU,BX80684I78700,Intel,Core i7-8700,28,102,81705,https://cpu.userbenchmark.com/Intel-Core-i7-8700/Rating/3940
CPU,BX80684I78700K,Intel,Core i7-8700K,23,108,271998,https://cpu.userbenchmark.com/Intel-Core-i7-8700K/Rating/3937
CPU,BX80684I79700K,Intel,Core i7-9700K,13,113,36652,https://cpu.userbenchmark.com/Intel-Core-i7-9700K/Rating/4030
CPU,BX80684I79700KF,Intel,Core i7-9700KF,17,111,37,https://cpu.userbenchmark.com/SpeedTest/710154/IntelR-CoreTM-i7-9700KF-CPU---360GHz
CPU,BX80684I99900K,Intel,Core i9-9900K,6,121,41542,https://cpu.userbenchmark.com/Intel-Core-i9-9900K/Rating/4028
CPU,BX80684I99900KF,Intel,Core i9-9900KF,4,123,10,https://cpu.userbenchmark.com/SpeedTest/764533/IntelR-CoreTM-i9-9900KF-CPU---360GHz
CPU,CL8068403359524,Intel,Core i7-8750H,74,83.1,100520,https://cpu.userbenchmark.com/SpeedTest/470418/IntelR-CoreTM-i7-8750H-CPU---220GHz
CPU,CL8068403359725,Intel,Core i7-8850H,60,86.8,3635,https://cpu.userbenchmark.com/SpeedTest/485626/IntelR-CoreTM-i7-8850H-CPU---260GHz
